client,cohort,bloom,prr,irr
c35,16,00000001000000000000000000000000,11100111000000011000000101110110,11100111000000101100000111110110
c35,16,00000000000000000000001000000000,11010000001011100100101001000110,10011100101011100000101001000111
c35,16,00000000000000001000000000000000,00000101001000000000100010001010,00001101001010101010110010111110
c35,16,00000000001000000000000000000000,00001001100000001010000100000011,10010000111100101011001110100001
c35,16,00001000000000000000000000000000,10111000100000010001000101000000,10111100000010010001100111000000
c35,16,00000000000100000000000000000000,01000001000110100000100110010000,11010101000010100000001110100001
c35,16,00000000001000000000000000000000,00001001100000001010000100000011,00100011100000100011100000111011
c35,16,00000000000000000000100000000000,01010001100001101000100000000001,01011001100011101010010110001101
c35,16,00000000000000000000000000000100,01111010101000000100000100000100,01011110000100110100010100000101
c35,16,00100000000000000000000000000000,00110010001001000010000000000010,10110011101000000010010000000010
c36,60,00000000000000000000000000100000,00100000000001000000000000100100,01001010010001000000000011100001
c36,60,00100000000000000000000000000000,01100000000001010100000000010000,01101100000001110100100011010000
c36,60,01000000000000000000000000000000,00000000000000000000000101001000,00000000000001000101100001000100
c36,60,00000000000000000000001000000000,01100001001100010010001011001010,11100011001001010010011011101011
c36,60,00000000000000000000000000000001,00110010011010110000000101100100,10110011010111110000000111100100
c36,60,00000000000000000000000001000000,10011100000000000001000001010000,10010100100000010001000111010110
c36,60,00000000000000000100000000000000,00000001110001100100100010010001,00010001100001101010000010111000
c36,60,00000000000000000000001000000000,01100001001100010010001011001010,01100001001111011010101101001110
c36,60,00000000000000000000000000000100,00100010000001000001001100100100,01100010001001001001101010100011
c36,60,00000000001000000000000000000000,00000010001011100000001000110100,01000011001101101000011000111100
c37,26,00000000000100000000000000000000,00001000001100110110000100110010,00000101101100110110010100110000
c37,26,00000000010000000000000000000000,00001001100101000000000010101000,01110010100011000000100110111000
c37,26,00000010000000000000000000000000,01101010100000001111001000000000,01101011100000111101101010100100
c37,26,00000000000000000000100000000000,10000001110000110000100000100001,11101011110000010000111000110001
c37,26,00000000000000000000000000000010,10010001000100100010010101001111,10011100000101010010000101111101
c37,26,00010000000000000000000000000000,00111010001001000100000000000000,00111010101111001100100001101001
c37,26,00000000000000000000000000010000,01010000100000010010000000010000,10010001100000111110100101010000
c37,26,00000000000000000000000000000100,00001010000000000001000011010000,00001011010010110111111010010100
c37,26,00000000000000000000000000100000,01000000000101010001000101101000,01111100000100010101000101001100
c37,26,00010000000000000000000000000000,00111010001001000100000000000000,01101100010111000111010000000001
c38,55,00000000000010000000000000000000,00100000000100000100000100010111,00011010110100000100001100011001
c38,55,00000000000010000000000000000000,00100000000100000100000100010111,00100000001101110000100100000111
c38,55,00000000000001000000000000000000,01100000000001000011001001000010,00000010000101000011001101010000
c38,55,00000000000000000001000000000000,10000000000000000001100000001000,00001010001110000101100100001000
c38,55,00000000000001000000000000000000,01100000000001000011001001000010,11111101110101010001011000001010
c38,55,00001000000000000000000000000000,01001000001000101000101000000000,11011000000001001000100000011000
c38,55,00000000000000000000000000001000,00001011001011010011100000001100,00011111101001010011110001010101
c38,55,00000000000000000001000000000000,10000000000000000001100000001000,10100000100000000011110000000100
c38,55,00001000000000000000000000000000,01001000001000101000101000000000,01001000000100100100011001010000
c38,55,00000000000000000000100000000000,00000100100010000001110001010100,01000001111111110000110101110110
c39,9,00000000000000000000000010000000,00000101000001011000000000000100,00100111000101011001000001000100
c39,9,10000000000000000000000000000000,10101000111001001000000000000101,11111000111101001010000000100101
c39,9,00001000000000000000000000000000,01101000000000101000000110010110,01001000100100100000000110110111
c39,9,00000000000000000000000000001000,10000000000010011010000100000100,10101000010111010000001100110111
c39,9,00000000000000001000000000000000,00000000000100001111001000000000,00000100000100000101101001110010
c39,9,00000000000000000100000000000000,10011000001100000100010010001010,11010101101100000100010010001010
c39,9,00000000000000000000000000000010,00100000001010000000010000010011,00010110111010100000001000010011
c39,9,00000000000000000000100000000000,00010000001010000100001010000000,10010010001100000000011011100100
c39,9,10000000000000000000000000000000,10101000111001001000000000000101,10101000110001101000000001000011
c39,9,00000000000000000100000000000000,10011000001100000100010010001010,10111101000101000100100010100010
c40,33,00000000000000000000000100000000,00000001000010000001010100100000,10001001001011110001110100100000
c40,33,00000000000000000000010000000000,00000000000000001010010010000000,01110000000000101110010000000000
c40,33,00001000000000000000000000000000,01000110110001000000000000000000,00000010100010000001000000101010
c40,33,00001000000000000000000000000000,01000110110001000000000000000000,10100110110001110101011000010010
c40,33,00000000000000000000000000000100,01000001001000000001000110100101,11010001101100001111000110000101
c40,33,00000000000000000000000000001000,00001100000011001101000101001010,01001110001011011100100001110010
c40,33,00000000000000000000000000000001,00100001101001000010001000010011,10100001101001010010001011101001
c40,33,00001000000000000000000000000000,01000110110001000000000000000000,11000010111011010000000000101010
c40,33,00000000000000000000000000000100,01000001001000000001000110100101,00001001001010000001000110100101
c40,33,00000000000100000000000000000000,00000000000100000100000000010000,00000000001001010000000100111010
c41,55,00000000000000000000100000000000,01000000000000000000100000100000,01000110001101010000100100011000
c41,55,00000000000000000000000000001000,00100011110010100000101000001111,00110111101000110101111001011111
c41,55,00000000000000000000000010000000,01000000011000010000011100001000,00000100000000000100111100001000
c41,55,01000000000000000000000000000000,01010000010000010010000000011010,01000000010010010010111001011010
c41,55,00000100000000000000000000000000,01011100000011111100001001000110,00011100010011101110100011011000
c41,55,00000000000001000000000000000000,10001101000101000101001000010101,10101111101001001101111100110100
c41,55,00000000000000000000000000100000,01000000000000000010000100100101,01000000101000011010000100010110
c41,55,00001000000000000000000000000000,00001100110011000001110000010100,01000100110011000100001011000110
c41,55,00000000000000000000000001000000,10001100100010000000001000000000,00001100000010011100010010110000
c41,55,00000000100000000000000000000000,10010000100000110100000110110001,01101000010010110110000100100000
c42,39,00000000000000000000001000000000,00000100001100000000001110000001,10100100101100001100000110000000
c42,39,10000000000000000000000000000000,10001101001000000000000000100001,11010111001100010000010001100011
c42,39,01000000000000000000000000000000,01101110000001100000110000001010,01011110000001001000100000001000
c42,39,00000000000000000000000000001000,01001100000000010000000001001000,10100100000001110010000101001100
c42,39,00010000000000000000000000000000,00101110001000000001001000000000,10101010000100100000011001000010
c42,39,00000000000000100000000000000000,01000000000000100001010001100000,00101001001100100001010001100010
c42,39,00001000000000000000000000000000,10010000010001100100001010000000,10010000111100100000001001110100
c42,39,00000000000000000000001000000000,00000100001100000000001110000001,01010101001100010010000111000110
c42,39,00000000000000000000010000000000,00101000000010100010111000000001,00100010001111100110110001101000
c42,39,00000000000000000000001000000000,00000100001100000000001110000001,00001100001100000111000100110001
c43,32,00000000000000001000000000000000,00000000010010001000010010001001,00010001010000110000010001011001
c43,32,00100000000000000000000000000000,00000001100110010000000000100000,11010001100110111001000110000001
c43,32,00000000000000000000000000001000,00000000011000011111001000001001,00100100001000011111001000011011
c43,32,00000000000000000000100000000000,00001100010001010110100010010000,10010000100001001110111001110001
c43,32,00000001000000000000000000000000,11000111100000000010001001010000,11100100110001010010000001011101
c43,32,00100000000000000000000000000000,00000001100110010000000000100000,00010000000110010001000010110000
